Dates,GOOGL,AMZN,TSLA,GS,DAX,BNDX,FXEURUSD
03/09/2015,31.853,25.236,16.3713,185.06,10317.84,52.74,1.1123
04/09/2015,31.448,24.95,16.1287,180.38,10038.04,52.9,1.1149
07/09/2015,31.448,24.95,16.1287,180.38,10108.61,52.9,1.117
08/09/2015,32.194,25.877,16.5447,185.88,10271.36,53.01,1.1203
09/09/2015,32.17,25.845,16.594,185.68,10303.12,52.84,1.1207
10/09/2015,32.554,26.112,16.5653,185.91,10210.44,52.81,1.128
11/09/2015,32.765,26.472,16.6827,185.27,10123.56,52.85,1.1338
14/09/2015,32.624,26.069,16.8793,183.94,10131.74,52.82,1.1317
15/09/2015,33.254,26.119,16.9047,187.45,10188.13,52.75,1.1269
16/09/2015,33.276,26.37,17.4833,188.64,10227.21,52.6,1.129
17/09/2015,33.584,26.944,17.4713,186.45,10229.58,52.65,1.1435
18/09/2015,33.046,27.013,17.3747,180.94,9916.16,52.96,1.1298
21/09/2015,33.349,27.42,17.6133,183.35,9948.51,52.82,1.119
22/09/2015,32.66,26.92,17.396,179.72,9570.66,52.99,1.112
23/09/2015,32.664,26.804,17.404,179.41,9612.62,52.89,1.1186
24/09/2015,32.746,26.688,17.5413,176.91,9427.64,52.95,1.123
25/09/2015,32.008,26.213,17.1273,179.83,9688.53,52.88,1.1195
28/09/2015,31.213,25.203,16.562,173.02,9483.55,52.9,1.1244
29/09/2015,31.131,24.804,16.4433,171.86,9450.4,52.98,1.1249
30/09/2015,31.919,25.595,16.56,173.76,9660.44,52.93,1.1177
01/10/2015,32.1,26.036,15.992,176.02,9509.25,52.9,1.1195
02/10/2015,32.85,26.627,16.5047,177.01,9553.07,53.09,1.1216
05/10/2015,33.584,27.184,16.41,180.7,9814.79,53,1.1188
06/10/2015,33.582,26.874,16.0973,180.32,9902.83,52.94,1.1272
07/10/2015,33.5,27.097,15.464,182.23,9970.4,52.92,1.1237
08/10/2015,33.35,26.658,15.1147,181.07,9993.07,52.91,1.1276
09/10/2015,33.562,26.99,14.7127,179.19,10096.6,52.81,1.1358
12/10/2015,33.822,27.51,14.372,180.23,10119.83,52.92,1.1358
13/10/2015,34.159,27.445,14.6167,180.97,10032.82,52.98,1.1379
14/10/2015,34.021,27.242,14.4587,179.51,9915.85,53.11,1.1474
15/10/2015,34.651,28.122,14.754,184.96,10064.8,53.04,1.1386
16/10/2015,34.766,28.538,15.134,185.18,10104.43,53.02,1.1348
19/10/2015,34.998,28.658,15.2067,185.74,10164.31,53.03,1.1327
20/10/2015,34,28.044,14.202,185.51,10147.68,52.93,1.1346
21/10/2015,33.59,27.789,14.006,179.7,10238.1,53.01,1.1339
22/10/2015,34.057,28.196,14.1147,183.56,10491.97,53.19,1.1109
23/10/2015,35.967,29.952,13.9393,185.5,10794.54,53.19,1.1018
26/10/2015,36.556,30.431,14.3507,187.01,10801.34,53.17,1.1058
27/10/2015,36.641,30.551,14.0233,186.31,10692.19,53.3,1.1051
28/10/2015,36.846,30.855,14.1973,191.32,10831.96,53.29,1.0923
29/10/2015,37.243,31.327,14.1087,189.89,10800.84,53.12,1.0977
30/10/2015,36.87,31.295,13.7953,187.5,10850.14,53.18,1.1006
02/11/2015,37.387,31.418,14.2527,189.68,10950.67,52.97,1.1016
03/11/2015,37.441,31.265,13.89,190.69,10951.15,52.93,1.0964
04/11/2015,37.765,32.048,15.442,191.65,10845.24,52.81,1.0866
05/11/2015,38.034,32.783,15.4513,192.02,10887.74,52.86,1.0884
06/11/2015,38.08,32.969,15.4907,199.17,10988.03,52.66,1.0741
09/11/2015,37.739,32.775,15.022,196.76,10815.45,52.64,1.0752
10/11/2015,37.913,32.984,14.4333,197.81,10832.52,52.76,1.0724
11/11/2015,38.263,33.663,14.6053,197.39,10907.87,52.82,1.0743
12/11/2015,37.826,33.28,14.196,192.77,10782.63,52.84,1.0814
13/11/2015,37.004,32.118,13.8127,190.39,10708.4,52.94,1.0773
16/11/2015,37.521,32.39,14.2873,192.16,10713.23,53.01,1.0686
17/11/2015,37.299,32.165,14.2667,190.57,10971.04,53.04,1.0642
18/11/2015,38.001,33.177,14.738,193.66,10959.95,53.12,1.066
19/11/2015,37.997,33.064,14.7867,193.03,11085.44,53.15,1.0734
20/11/2015,38.85,33.423,14.6673,191.47,11119.83,53.12,1.0646
23/11/2015,38.835,33.95,14.5167,189.19,11092.31,53.11,1.0636
24/11/2015,38.482,33.558,14.55,188.67,10933.99,53.18,1.0643
25/11/2015,38.463,33.767,15.3093,189.15,11169.54,53.22,1.0624
26/11/2015,38.463,33.767,15.3093,189.15,11320.77,53.22,1.061
27/11/2015,38.599,33.663,15.4407,190.47,11293.76,53.25,1.0593
30/11/2015,38.143,33.24,15.3507,190.02,11382.23,53.2,1.0565
01/12/2015,39.189,33.953,15.8127,193.07,11261.24,53.24,1.0633
02/12/2015,38.893,33.801,15.466,190.26,11190.02,53.21,1.0615
03/12/2015,38.41,33.313,15.514,185.2,10789.24,52.7,1.094
04/12/2015,38.961,33.632,15.3587,189.99,10752.1,52.7,1.0881
07/12/2015,38.65,33.492,15.4087,185.49,10886.09,53,1.0837
08/12/2015,38.757,33.867,15.1147,182.92,10673.6,53.03,1.0892
09/12/2015,38.128,33.24,14.968,180.71,10592.49,53.03,1.1025
10/12/2015,38.002,33.116,15.138,182.11,10598.93,52.99,1.0941
11/12/2015,37.521,32.008,14.468,176.56,10340.06,53.07,1.0986
14/12/2015,38.127,32.896,14.572,176.4,10139.34,52.98,1.0992
15/12/2015,38.005,32.932,14.7393,182.01,10450.38,52.87,1.0931
16/12/2015,38.83,33.789,15.634,186.21,10469.26,52.84,1.0912
17/12/2015,38.492,33.533,15.5593,182.61,10738.12,52.92,1.0826
18/12/2015,37.843,33.207,15.364,175.49,10608.19,53.06,1.0868
21/12/2015,38.04,33.226,15.504,177.75,10497.77,53.11,1.0915
22/12/2015,38.357,33.158,15.33,180.05,10488.75,53.06,1.0957
23/12/2015,38.426,33.185,15.3133,182.95,10727.64,52.84,1.0912
24/12/2015,38.292,33.14,15.3713,182.47,10727.64,52.84,1.0963
25/12/2015,38.292,33.14,15.3713,182.47,10727.64,52.84,1.096
28/12/2015,39.112,33.76,15.2633,181.62,10653.91,53.02,1.0968
29/12/2015,39.698,34.699,15.8127,183.53,10860.14,52.77,1.092
30/12/2015,39.515,34.454,15.8727,182.01,10743.01,52.79,1.0933
31/12/2015,38.901,33.795,16.0007,180.23,10743.01,52.88,1.0862
01/01/2016,38.901,33.795,16.0007,180.23,10743.01,52.88,1.0856
04/01/2016,37.972,31.85,14.894,177.14,10283.44,52.99,1.0831
05/01/2016,38.076,31.69,14.8953,174.09,10310.1,52.96,1.0748
06/01/2016,37.967,31.633,14.6027,169.84,10214.02,53.16,1.0781
07/01/2016,37.05,30.397,14.3767,164.62,9979.85,53.08,1.0932
08/01/2016,36.546,30.353,14.0667,163.94,9849.34,53.07,1.0922
11/01/2016,36.654,30.887,13.8567,165.73,9825.07,53.01,1.0859
12/01/2016,37.267,30.895,13.998,165.71,9985.43,53.08,1.0858
13/01/2016,35.979,29.091,13.354,158.99,9960.96,53.2,1.0877
14/01/2016,36.57,29.65,13.7453,161.39,9794.2,53.03,1.0865
15/01/2016,35.525,28.509,13.666,155.61,9545.27,53.1,1.0916
18/01/2016,35.525,28.509,13.666,155.61,9521.85,53.1,1.0892
19/01/2016,35.954,28.724,13.648,156.82,9664.21,52.94,1.0908
20/01/2016,35.928,28.589,13.2467,153.75,9391.64,53.1,1.089
21/01/2016,36.334,28.751,13.3313,151.65,9574.16,53.15,1.0874
22/01/2016,37.273,29.819,13.5033,156.86,9764.88,53.04,1.0796
25/01/2016,36.681,29.827,13.092,151.12,9736.15,53.17,1.0849
26/01/2016,36.689,30.063,12.904,154.45,9822.75,53.13,1.087
27/01/2016,35.879,29.168,12.538,153.72,9880.82,53.29,1.0893
28/01/2016,37.415,31.768,12.6467,157.06,9639.59,53.4,1.094
29/01/2016,38.068,29.35,12.7467,161.56,9798.11,53.57,1.0831
01/02/2016,38.539,28.74,13.1293,159.65,9757.88,53.51,1.0888
02/02/2016,39.046,27.605,12.1853,151.7,9581.04,53.6,1.0919
03/02/2016,37.469,26.554,11.5653,152.68,9434.82,53.68,1.1105
04/02/2016,36.502,26.813,11.6887,156.49,9393.36,53.68,1.1209
05/02/2016,35.188,25.107,10.84,156.47,9286.23,53.69,1.1158
08/02/2016,35.208,24.405,9.866,149.25,8979.36,53.79,1.1193
09/02/2016,35.051,24.104,9.8833,148.25,8879.4,53.82,1.1293
10/02/2016,35.343,24.524,9.578,147.23,9017.29,53.76,1.1292
11/02/2016,35.318,25.191,10.0313,140.69,8752.87,53.84,1.1323
12/02/2016,35.345,25.354,10.0693,146.13,8967.51,53.61,1.1256
15/02/2016,35.345,25.354,10.0693,146.13,9206.84,53.61,1.1156
16/02/2016,35.882,26.055,10.3447,149.02,9135.11,53.64,1.1144
17/02/2016,36.599,26.705,11.2453,150.94,9377.21,53.68,1.1128
18/02/2016,35.876,26.25,11.118,147.73,9463.64,53.8,1.1107
19/02/2016,36.106,26.745,11.1053,146.91,9388.05,53.85,1.113
22/02/2016,36.453,27.975,11.8493,148.79,9573.59,53.9,1.103
23/02/2016,35.865,27.647,11.814,144.91,9416.77,53.91,1.102
24/02/2016,36.045,27.702,11.9333,145.56,9167.8,53.98,1.1013
25/02/2016,36.456,27.758,12.4953,148.25,9331.48,54.07,1.1018
26/02/2016,36.243,27.762,12.6893,150.25,9513.3,54.07,1.0934
29/02/2016,35.861,27.626,12.7953,149.53,9495.4,54.19,1.0873
01/03/2016,37.109,28.952,12.4233,154.65,9717.16,54.12,1.0868
02/03/2016,36.974,29.011,12.556,154.2,9776.62,53.96,1.0868
03/03/2016,36.58,28.875,13.0493,155.33,9751.92,53.99,1.0957
04/03/2016,36.511,28.757,13.4027,156.84,9824.17,54.01,1.1005
07/03/2016,35.64,28.14,13.686,155.35,9778.93,54.03,1.1014
08/03/2016,35.677,28.013,13.5067,151.6,9692.82,54.17,1.1011
09/03/2016,36.271,27.974,13.9147,149.91,9723.09,54.03,1.0999
10/03/2016,36.609,27.946,13.6787,151.02,9498.15,53.84,1.1177
11/03/2016,37.244,28.481,13.8333,153.94,9831.13,54.02,1.1156
14/03/2016,37.512,28.669,14.3433,153.49,9990.26,54,1.1103
15/03/2016,37.529,28.851,14.556,152.03,9933.85,54,1.1109
16/03/2016,37.868,28.714,14.7953,150.54,9983.41,54.13,1.1224
17/03/2016,37.924,27.972,15.092,152.91,9892.2,54.24,1.1318
18/03/2016,37.771,27.604,15.516,157.6,9950.8,54.35,1.127
21/03/2016,38.108,27.699,15.888,156.29,9948.64,54.35,1.1241
22/03/2016,38.003,28.024,15.616,154.2,9990,54.41,1.1217
23/03/2016,37.878,28.482,14.8387,154.08,10022.93,54.4,1.1181
24/03/2016,37.742,29.148,15.1833,153,9851.35,54.46,1.1174
25/03/2016,37.742,29.148,15.1833,153,9851.35,54.46,1.1167
28/03/2016,37.664,28.994,15.3507,153.84,9851.35,54.37,1.1196
29/03/2016,38.295,29.693,15.342,155.03,9887.94,54.57,1.1291
30/03/2016,38.417,29.935,15.126,156.5,10046.61,54.58,1.1338
31/03/2016,38.145,29.682,15.318,156.98,9965.51,54.54,1.138
01/04/2016,38.484,29.925,15.8393,159.82,9794.64,54.46,1.1391
04/04/2016,38.256,29.66,16.466,157.77,9822.08,54.45,1.1391
05/04/2016,37.929,29.307,17.0313,155.35,9563.36,54.57,1.1384
06/04/2016,38.404,30.104,17.6947,155.19,9624.51,54.53,1.1399
07/04/2016,38.006,29.571,17.1467,150.41,9530.62,54.55,1.1378
08/04/2016,37.974,29.73,16.6713,150.28,9622.26,54.56,1.1399
11/04/2016,37.877,29.797,16.6613,152.2,9682.99,54.53,1.1408
12/04/2016,38.216,30.158,16.5213,154.31,9761.47,54.45,1.1386
13/04/2016,38.596,30.741,16.9687,159.85,10026.1,54.51,1.1274
14/04/2016,38.77,31.038,16.7907,160.91,10093.65,54.52,1.1268
15/04/2016,39,31.295,16.9673,158.52,10051.57,54.58,1.1284
18/04/2016,39.384,31.768,16.9253,159.02,10120.31,54.5,1.1313
19/04/2016,38.813,31.395,16.4913,162.65,10349.59,54.53,1.1358
20/04/2016,38.746,31.65,16.6647,166.98,10421.29,54.57,1.1297
21/04/2016,39,31.55,16.5527,165.32,10435.73,54.39,1.1288
22/04/2016,36.889,31.025,16.9167,166.75,10373.49,54.33,1.1222
25/04/2016,37.111,31.31,16.788,165.09,10294.35,54.275,1.1268
26/04/2016,36.269,30.844,16.916,165.84,10259.59,54.21,1.1297
27/04/2016,36.073,30.329,16.7647,166.92,10299.83,54.27,1.1322
28/04/2016,35.253,30.1,16.514,164.29,10321.15,54.26,1.1352
29/04/2016,35.394,32.98,16.0507,164.11,10038.97,54.34,1.1451
02/05/2016,35.721,34.193,16.12,166.18,10123.27,54.35,1.1534
03/05/2016,35.422,33.566,15.488,163.14,9926.77,54.47,1.1496
04/05/2016,35.569,33.545,14.8373,160.07,9828.25,54.46,1.1487
05/05/2016,35.736,32.955,14.102,159.53,9851.86,54.55,1.1405
06/05/2016,36.259,33.698,14.3287,158.85,9869.95,54.6,1.1404
09/05/2016,36.457,33.988,13.928,157.51,9980.49,54.6,1.1383
10/05/2016,36.969,35.154,13.9127,161.42,10045.44,54.58,1.1372
11/05/2016,36.527,35.662,13.9307,159.42,9975.32,54.64,1.1426
12/05/2016,36.404,35.896,13.8187,158.07,9862.12,54.63,1.1377
13/05/2016,36.242,35.496,13.8407,155.34,9952.9,54.61,1.1309
16/05/2016,36.515,35.533,13.886,155.38,9952.9,54.61,1.1321
17/05/2016,36.01,34.764,13.644,154.65,9890.19,54.63,1.1313
18/05/2016,36.089,34.873,14.078,159.94,9943.23,54.44,1.1216
19/05/2016,35.765,34.926,14.3473,154.7,9795.89,54.5,1.1203
20/05/2016,36.086,35.14,14.6853,154.51,9916.02,54.57,1.1224
23/05/2016,35.863,34.838,14.4147,155.45,9842.29,54.59,1.122
24/05/2016,36.652,35.21,14.5273,157.59,10057.31,54.56,1.1141
25/05/2016,36.905,35.418,14.6387,161.25,10205.21,54.64,1.1155
26/05/2016,36.847,35.746,15.008,159.22,10272.71,54.71,1.1194
27/05/2016,37.38,35.612,14.8693,159.53,10286.31,54.75,1.1115
30/05/2016,37.38,35.612,14.8693,159.53,10333.23,54.75,1.1138
31/05/2016,37.443,36.14,14.882,159.48,10262.74,54.69,1.1132
01/06/2016,37.423,35.972,14.6373,159.97,10204.44,54.73,1.1188
02/06/2016,37.213,36.412,14.5973,159.28,10208,54.79,1.1151
03/06/2016,36.793,36.277,14.5993,155.67,10103.26,54.99,1.1367
06/06/2016,36.503,36.337,14.712,157.06,10121.08,54.89,1.1355
07/06/2016,36.555,36.187,15.4893,155.17,10287.68,54.93,1.1358
08/06/2016,37.146,36.332,15.7013,154.64,10217.03,54.9,1.1395
09/06/2016,37.126,36.383,15.2907,153.17,10088.87,54.98,1.1316
10/06/2016,36.66,35.896,14.586,149.89,9834.62,55.03,1.1251
13/06/2016,36.594,35.762,14.5247,148.63,9657.44,55.11,1.1292
14/06/2016,36.663,35.965,14.3307,146.19,9519.2,55.05,1.1207
15/06/2016,36.61,35.713,14.5133,146.16,9606.71,55.25,1.126
16/06/2016,36.213,35.876,14.5287,146.63,9550.47,55.18,1.1225
17/06/2016,35.213,35.32,14.3647,145.64,9631.36,55.07,1.1277
20/06/2016,35.307,35.701,14.6467,147.75,9962.02,55.04,1.1314
21/06/2016,35.444,35.791,14.6407,148.35,10015.54,54.96,1.1242
22/06/2016,35.524,35.53,13.1107,148.14,10071.06,54.96,1.1296
23/06/2016,35.744,36.104,13.0933,152.66,10257.03,54.82,1.1385
24/06/2016,34.26,34.948,12.8767,141.86,9557.16,55.04,1.1117
27/06/2016,34.057,34.568,13.2367,139.51,9268.66,55.47,1.1025
28/06/2016,34.563,35.398,13.4527,142.41,9447.28,55.65,1.1065
29/06/2016,34.76,35.78,14.0127,145.5,9612.27,55.74,1.1125
30/06/2016,35.177,35.781,14.152,148.58,9680.09,55.7,1.1106
01/07/2016,35.513,36.284,14.4333,148.25,9776.12,55.78,1.1136
04/07/2016,35.513,36.284,14.4333,148.25,9709.09,55.78,1.1154
05/07/2016,35.245,36.405,14.2653,144.45,9532.61,55.99,1.1076
06/07/2016,35.449,36.881,14.296,145.58,9373.26,56.04,1.11
07/07/2016,35.363,36.829,14.396,147,9418.78,55.94,1.1063
08/07/2016,35.889,37.29,14.452,150.38,9629.66,56.1,1.1051
11/07/2016,36.36,37.689,14.9853,152.19,9833.41,56.04,1.1058
12/07/2016,36.626,37.411,14.9767,156.92,9964.07,55.82,1.1061
13/07/2016,36.474,37.132,14.8353,157.92,9930.71,55.98,1.109
14/07/2016,36.79,37.06,14.7687,162.54,10068.3,55.91,1.112
15/07/2016,36.782,36.772,14.6933,161.64,10066.9,55.76,1.1035
18/07/2016,37.66,36.804,15.0833,163.33,10063.13,55.71,1.1075
19/07/2016,37.671,36.998,15.0173,161.41,9981.24,55.84,1.1021
20/07/2016,37.854,37.286,15.224,161.77,10142.01,55.84,1.1015
21/07/2016,37.721,37.222,14.7,160.05,10156.21,55.82,1.1026
22/07/2016,37.964,37.243,14.818,160.41,10147.46,55.86,1.0977
25/07/2016,37.876,36.981,15.334,160.51,10198.24,55.8,1.0995
26/07/2016,37.883,36.78,15.3007,161.16,10247.76,55.88,1.0986
27/07/2016,38.099,36.834,15.2327,160.99,10319.55,56.15,1.1058
28/07/2016,38.292,37.631,15.374,160.53,10274.93,56.11,1.1077
29/07/2016,39.567,37.941,15.6527,158.81,10337.5,56.1,1.1174
01/08/2016,40.047,38.387,15.334,158.18,10330.52,55.82,1.1163
02/08/2016,40.006,38.029,15.1467,156.06,10144.34,55.61,1.1224
03/08/2016,39.946,37.732,15.0527,158.34,10170.21,55.69,1.1149
04/08/2016,39.863,38.039,15.374,158.05,10227.86,55.81,1.113
05/08/2016,40.347,38.299,15.3353,162.09,10367.21,55.79,1.1086
08/08/2016,40.262,38.328,15.0773,162.83,10432.36,55.87,1.1088
09/08/2016,40.374,38.415,15.272,163.44,10692.9,56.02,1.1117
10/08/2016,40.425,38.428,15.0433,162.19,10650.89,56.16,1.1176
11/08/2016,40.41,38.562,14.994,163.86,10742.84,56.11,1.1137
12/08/2016,40.353,38.628,15.0407,163.25,10713.43,56.1,1.1162
15/08/2016,40.298,38.425,15.0393,165.55,10739.21,56.01,1.1184
16/08/2016,40.06,38.202,14.9073,165.65,10676.65,55.99,1.1279
17/08/2016,40.271,38.232,14.8827,165.67,10537.67,56.04,1.1289
18/08/2016,40.138,38.223,14.9007,166.06,10603.03,56.1,1.1354
19/08/2016,39.983,37.866,15,166.23,10544.36,56,1.1325
22/08/2016,39.848,37.974,14.862,166.26,10494.35,56.08,1.132
23/08/2016,39.83,38.123,14.9893,166.08,10592.88,56.16,1.1305
24/08/2016,39.68,37.863,14.8413,165.3,10622.97,56.09,1.1264
25/08/2016,39.565,37.961,14.7307,165.9,10529.59,56.09,1.1285
26/08/2016,39.661,38.45,14.666,165.97,10587.77,56.04,1.1198
29/08/2016,39.791,38.564,14.3467,166.87,10544.44,56.13,1.1189
30/08/2016,39.596,38.379,14.0893,169.37,10657.64,56.18,1.1143
31/08/2016,39.493,38.458,14.134,169.46,10592.69,56.09,1.1158
01/09/2016,39.57,38.531,13.3847,168.51,10534.31,55.98,1.1197
02/09/2016,39.844,38.622,13.1853,169.18,10683.82,55.88,1.1156
05/09/2016,39.844,38.622,13.1853,169.18,10672.22,55.88,1.1147
06/09/2016,40.401,39.444,13.522,169.33,10687.14,55.97,1.1255
07/09/2016,40.4,39.224,13.4473,169.67,10752.98,56.11,1.1239
08/09/2016,40.142,39.203,13.1573,171.66,10675.29,55.91,1.126
09/09/2016,39.424,38.007,12.9647,168.57,10573.44,55.7,1.1233
12/09/2016,39.941,38.575,13.22,171.06,10431.77,55.61,1.1235
13/09/2016,39.436,38.051,13.07,167,10386.6,55.49,1.122
14/09/2016,39.523,38.055,13.094,166.16,10378.4,55.56,1.125
15/09/2016,40.062,38.485,13.3613,168.08,10431.2,55.5,1.1244
16/09/2016,39.899,38.926,13.6933,166,10276.17,55.56,1.1155
19/09/2016,39.77,38.755,13.756,166.21,10373.87,55.55,1.1175
20/09/2016,39.989,39.011,13.6427,166.47,10393.86,55.64,1.1151
21/09/2016,40.252,39.487,13.6813,167.03,10436.49,55.76,1.1189
22/09/2016,40.798,40.235,13.762,168.02,10674.18,55.95,1.1208
23/09/2016,40.748,40.288,13.83,165.13,10626.97,55.92,1.1226
26/09/2016,40.133,39.958,13.9327,161.48,10393.71,56.03,1.1254
27/09/2016,40.537,40.806,13.7207,162.89,10361.48,56.1,1.1215
28/09/2016,40.503,41.436,13.7513,163.45,10438.34,56.1,1.1217
29/09/2016,40.132,41.453,13.38,158.95,10405.54,56.11,1.1222
30/09/2016,40.203,41.866,13.602,161.27,10511.02,56.04,1.1235
03/10/2016,40.019,41.837,14.2467,161.07,10511.02,55.78,1.1211
04/10/2016,40.14,41.701,14.094,162.27,10619.61,55.75,1.1204
05/10/2016,40.062,42.218,13.8973,166.4,10585.78,55.63,1.1205
06/10/2016,40.154,42.083,13.4,167.15,10568.8,55.62,1.1151
07/10/2016,40.036,41.972,13.1073,169.83,10490.86,55.58,1.1201
10/10/2016,40.709,42.086,13.3967,171.04,10624.08,55.47,1.1139
11/10/2016,40.479,41.55,13.34,169.04,10577.16,55.51,1.1054
12/10/2016,40.588,41.705,13.434,169.3,10523.07,55.45,1.1007
13/10/2016,40.204,41.464,13.3493,167.42,10414.07,55.56,1.1056
14/10/2016,40.23,41.148,13.1007,170.52,10580.38,55.4,1.0972
17/10/2016,40.342,40.648,12.9307,169,10503.57,55.44,1.1
18/10/2016,41.075,40.883,13.2733,172.63,10631.55,55.51,1.0981
19/10/2016,41.355,40.885,13.5707,174.51,10645.68,55.54,1.0974
20/10/2016,41.082,40.516,13.2733,174.51,10701.39,55.57,1.0929
21/10/2016,41.203,40.95,13.3393,174.67,10710.73,55.55,1.0884
24/10/2016,41.787,41.905,13.5173,175.12,10761.17,55.54,1.0882
25/10/2016,41.427,41.759,13.4893,175.55,10757.31,55.55,1.0889
26/10/2016,41.105,41.13,13.4827,177.07,10709.68,55.44,1.0908
27/10/2016,40.868,40.918,13.6007,177.75,10717.08,55.21,1.0897
28/10/2016,40.978,38.816,13.3313,177.14,10696.19,55.23,1.0985
31/10/2016,40.495,39.491,13.182,178.24,10665.01,55.28,1.0981
01/11/2016,40.274,39.271,12.7193,178.06,10526.16,55.11,1.1055
02/11/2016,39.421,38.278,12.5347,176.58,10370.93,55.25,1.1098
03/11/2016,39.11,38.352,12.4947,176.21,10325.88,55.16,1.1105
04/11/2016,39.055,37.753,12.704,175.92,10259.13,55.21,1.1141
07/11/2016,40.102,39.247,12.8807,181.48,10456.95,55.21,1.1041
08/11/2016,40.599,39.388,12.996,181.92,10482.32,55.14,1.1026
09/11/2016,40.28,38.594,12.6707,192.63,10646.01,54.8,1.091
10/11/2016,39.015,37.119,12.3567,200.87,10630.12,54.58,1.0893
11/11/2016,38.588,36.951,12.5707,203.94,10667.95,54.5,1.0855
14/11/2016,37.661,35.954,12.0967,209.18,10693.69,54.36,1.0737
15/11/2016,38.758,37.162,12.2513,211.19,10735.14,54.53,1.0722
16/11/2016,38.999,37.325,12.262,206.26,10663.87,54.47,1.0691
17/11/2016,39.308,37.82,12.5773,209.63,10685.54,54.45,1.0626
18/11/2016,38.799,38.008,12.3347,210.35,10664.56,54.38,1.0588
21/11/2016,39.24,39,12.3013,211.08,10685.13,54.33,1.063
22/11/2016,39.25,39.267,12.7447,211.11,10713.85,54.54,1.0627
23/11/2016,38.95,39.006,12.876,212.31,10662.44,54.42,1.0553
24/11/2016,38.95,39.006,12.876,212.31,10689.26,54.42,1.0554
25/11/2016,39.012,39.019,13.11,211.38,10699.27,54.44,1.0589
28/11/2016,39.29,38.338,13.0747,210.35,10582.67,54.53,1.0614
29/11/2016,39.472,38.126,12.638,211.75,10620.49,54.66,1.065
30/11/2016,38.794,37.529,12.6267,219.29,10640.3,54.53,1.0589
01/12/2016,38.217,37.183,12.1253,226.63,10534.05,54.14,1.0661
02/12/2016,38.223,37.017,12.098,223.36,10513.35,54.38,1.0664
05/12/2016,38.911,37.968,12.4533,228.55,10684.83,54.33,1.0764
06/12/2016,38.809,38.236,12.39,231.38,10775.32,54.16,1.0718
07/12/2016,39.574,38.521,12.8767,235.56,10986.69,54.32,1.0753
08/12/2016,39.759,38.367,12.8193,241.45,11179.42,54.24,1.0615
09/12/2016,40.473,38.433,12.812,241.85,11203.63,54.18,1.0561
12/12/2016,40.395,38.006,12.8287,237.17,11190.21,54.05,1.0635
13/12/2016,40.767,38.717,13.21,238.55,11284.65,54.21,1.0626
14/12/2016,40.895,38.441,13.246,239.93,11244.84,54.22,1.0536
15/12/2016,40.783,38.05,13.172,243,11366.4,54.21,1.0414
16/12/2016,40.492,37.889,13.4993,238.9,11404.01,54.32,1.0451
19/12/2016,40.625,38.3,13.5153,239.07,11426.7,54.5,1.0402
20/12/2016,40.76,38.561,13.9193,243.09,11464.74,54.47,1.0388
21/12/2016,40.61,38.53,13.8467,241.44,11468.64,54.5,1.0424
22/12/2016,40.484,38.317,13.8967,240.12,11456.1,54.06,1.0437
23/12/2016,40.39,38.03,14.2227,240.97,11449.93,54.17,1.0456
26/12/2016,40.39,38.03,14.2227,240.97,11449.93,54.17,1.0455
27/12/2016,40.497,38.57,14.6353,241.56,11472.24,54.16,1.0457
28/12/2016,40.229,38.607,14.6493,240.65,11474.99,54.24,1.0413
29/12/2016,40.144,38.258,14.312,238.18,11451.05,54.34,1.049
30/12/2016,39.623,37.494,14.246,239.45,11481.06,54.29,1.0517
02/01/2017,39.623,37.494,14.246,239.45,11598.33,54.29,1.0455
03/01/2017,40.401,37.683,14.466,241.57,11584.24,54.1,1.0405
04/01/2017,40.389,37.859,15.1327,243.13,11584.31,54.13,1.0489
05/01/2017,40.651,39.023,15.1167,241.32,11584.94,54.09,1.0607
06/01/2017,41.261,39.8,15.2673,244.9,11599.01,53.95,1.0532
09/01/2017,41.359,39.846,15.4187,242.89,11563.99,54.09,1.0574
10/01/2017,41.301,39.795,15.3247,242.57,11583.3,54.03,1.0554
11/01/2017,41.493,39.951,15.3153,245.76,11646.17,54.13,1.0582
12/01/2017,41.477,40.682,15.306,243.84,11521.04,54.09,1.0613
13/01/2017,41.547,40.857,15.85,244.3,11629.18,54.03,1.0643
16/01/2017,41.547,40.857,15.85,244.3,11554.71,54.03,1.0601
17/01/2017,41.373,40.486,15.7053,235.74,11540,54.08,1.0713
18/01/2017,41.451,40.374,15.8907,234.29,11599.39,54.03,1.063
19/01/2017,41.219,40.452,16.2507,231.41,11596.89,53.92,1.0664
20/01/2017,41.409,40.417,16.3153,232.2,11630.13,53.85,1.0703
23/01/2017,42.222,40.894,16.5947,232.67,11545.75,54.02,1.0765
24/01/2017,42.477,41.122,16.974,233.68,11594.94,53.92,1.0731
25/01/2017,42.923,41.826,16.9647,237.25,11806.05,53.73,1.0748
26/01/2017,42.849,41.957,16.834,239.58,11848.63,53.67,1.0682
27/01/2017,42.252,41.789,16.8633,236.95,11814.27,53.75,1.0699
30/01/2017,41.192,41.519,16.7087,233.9,11681.89,53.66,1.0695
31/01/2017,41.01,41.174,16.7953,229.32,11535.31,53.76,1.0798
01/02/2017,40.762,41.618,16.616,230.67,11659.5,53.66,1.0769
02/02/2017,40.913,41.998,16.77,230.41,11627.95,53.66,1.0759
03/02/2017,41.007,40.51,16.7553,240.95,11651.49,53.68,1.0783
